Left Hand Side,Right Hand Side,Support,Confidence,Lift,Total_Items,Support_Confidence_Score
Bag of Organic Bananas && Organic Baby Spinach,Organic Hass Avocado,0.0036011513431910046,0.23649217303484263,3.589640942501671,3,3.0668993183261675e-06
Organic Strawberries && Organic Raspberries,Organic Hass Avocado,0.0023324183076895476,0.23648648648648649,3.589554628157569,3,1.2865279099431625e-06
Organic Lemon,Organic Garlic,0.003426860744374643,0.1250935628742515,3.5860124052959477,2,1.4690205640443622e-06
Fresh Ginger Root,Large Lemon,0.0012610437443772058,0.17275280898876402,3.5752188990766633,2,2.7471692837590543e-07
Limes && Organic Cilantro,Organic Avocado,0.0011303257952649346,0.20036347114947753,3.5726159389142227,3,2.559916646604345e-07
Organic Red Onion,Limes,0.003424297647333226,0.16009586578789695,3.5682309240071612,2,1.877254404839134e-06
Organic Kiwi,Organic Raspberries,0.0022222051349086126,0.14430758988015976,3.5631946784706017,2,7.126191142842069e-07
Organic Lacinato (Dinosaur) Kale,Organic Garlic,0.0016737023680453566,0.12397949496867286,3.5540758192882165,2,3.4730123215698005e-07
Organic Strawberries && Organic Zucchini,Organic Hass Avocado,0.0010790638544365928,0.23375902276513047,3.548155306912696,3,2.721840508726292e-07
Banana && Organic Zucchini,Large Lemon,0.001050869786981005,0.17126148705096075,3.544355132473663,3,1.8912873716278035e-07
Organic Black Beans,Organic Yellow Onion,0.001476343895856241,0.1252718573292736,3.5365550616923356,2,2.730414502234063e-07
Bag of Organic Bananas && Organic Baby Carrots,Organic Hass Avocado,0.0010944424366850954,0.23282442748091603,3.5339693765546927,3,2.7887808809255626e-07
Organic Whole Strawberries,Organic Blueberries,0.0010354912047325024,0.10756123535676251,3.5333281685734583,2,1.1533167789447848e-07
Organic D'Anjou Pears,Organic Raspberries,0.001996652595263909,0.1420755061097939,3.5080808135722052,2,5.66401279523915e-07
Jalapeno Peppers,Organic Garlic,0.0016480713976311857,0.12205770690964313,3.4989846086640704,2,3.3152573847317315e-07
Blueberries,Strawberries,0.002552844653251417,0.14930295308049768,3.484953338511242,2,9.730097077409397e-07
Bag of Organic Bananas && Organic Kiwi,Organic Strawberries,0.0012123449005902814,0.28121284185493467,3.4837122591042204,3,4.1332105512959203e-07
Organic Garbanzo Beans,Organic Garlic,0.0010970055337265125,0.12152186257808065,3.4836237509497354,2,1.4624197852339036e-07
Bag of Organic Bananas && Organic Strawberries,Organic Blueberries,0.001958206139642653,0.10600804773137226,3.482306798563449,3,4.064954158450554e-07
Ground Turkey Breast,Organic Yellow Onion,0.0010380543017739195,0.12321265591724977,3.4784216602085922,2,1.3276862702759126e-07
Organic Strawberries && Organic Baby Spinach,Organic Blueberries,0.0012097818035488642,0.10582959641255606,3.4764447696512573,3,1.5488923537162084e-07
Organic Strawberries && Organic Garlic,Organic Hass Avocado,0.001089316242602261,0.2289870689655172,3.4757233083607,3,2.7171831760170847e-07
Red Raspberries,Strawberries,0.0012020925124246128,0.14846470402025957,3.4653873567224847,2,2.145354180286205e-07
Organic Red Bell Pepper,Organic Zucchini,0.0019735847218911554,0.11270491803278687,3.454486753495632,2,4.389897868781155e-07
Organic Basil,Organic Yellow Onion,0.0010611221751466733,0.12234042553191489,3.4537976875942973,2,1.3775290544427747e-07
Organic Red Onion,Organic Zucchini,0.0024041850248492256,0.11240263630916715,3.445221601377209,2,6.496991113743914e-07
Organic Large Brown Grade AA Cage Free Eggs,Organic Raspberries,0.001414829566862231,0.13907785336356765,3.4340637759227906,2,2.783980781566384e-07
Organic Ginger Root,Limes,0.002540029168044331,0.15402548958657133,3.4329338382559023,2,9.937336712690913e-07
Organic Whole String Cheese,Organic Whole Milk,0.0024862041301745726,0.14027476500361533,3.431476606085368,2,8.670679172220086e-07
Organic Yellow Onion && Organic Baby Spinach,Organic Hass Avocado,0.0013917616934894773,0.22596754057428214,3.429890828574459,3,4.3769926426355836e-07
Honeycrisp Apple && Strawberries,Banana,0.0010970055337265125,0.4908256880733945,3.42087416136228,3,5.906700095864459e-07
Organic Green Seedless Grapes,Organic Strawberries,0.0017377797940807836,0.2741609381318237,3.3963520827759384,2,8.279327535062982e-07
Garlic,Large Lemon,0.001835177481654633,0.16365714285714286,3.3869788487769394,2,5.511770273479599e-07
Organic Strawberries && Organic Grape Tomatoes,Organic Hass Avocado,0.001050869786981005,0.22270505160239004,3.3803705259036443,3,2.459392703789767e-07
Organic Lemon,Organic Yellow Onion,0.0032730749218896175,0.11947979041916167,3.373038977670563,2,1.2799893179616934e-06
Bag of Organic Bananas && Organic D'Anjou Pears,Organic Strawberries,0.0011380150863891858,0.27222562844880444,3.3723771390165234,3,3.525535141392565e-07
Organic Carrot Bunch,Organic Zucchini,0.0012405389680458692,0.10985020426690877,3.3669877245146718,2,1.690525362506378e-07
Organic Raspberries,Organic Blueberries,0.004139401721888592,0.1022087209670274,3.357500977641546,2,1.7513103147589646e-06
Organic Grape Tomatoes && Banana,Organic Avocado,0.0010739376603537587,0.18823000898472597,3.3562681182495218,3,2.1709359353038549e-07
Carrots,Organic Zucchini,0.0024221267041391456,0.10947636700648748,3.355529343756942,2,6.422647582836239e-07
Organic Yellow Onion,Organic Zucchini,0.0038754027266226327,0.10940665701881332,3.353392682525027,2,1.6431508245870748e-06
Organic Lacinato (Dinosaur) Kale,Organic Yellow Onion,0.001594246359761427,0.11809379153218151,3.3339107849244,2,3.001497143328295e-07
Bag of Organic Bananas && Organic Red Bell Pepper,Organic Strawberries,0.0010457435928981707,0.26877470355731226,3.3296264976502203,3,2.9392654949389365e-07
Organic Garnet Sweet Potato (Yam),Organic Garlic,0.0018864394224829746,0.11608832807570978,3.3278625616254516,2,4.131181576179264e-07
Red Peppers,Cucumber Kirby,0.001806983414199045,0.10122038765254845,3.3264351334067332,2,3.3050370233011604e-07
Boneless Skinless Chicken Breasts,Cucumber Kirby,0.0016147511360927636,0.1011723141159467,3.324855278746542,2,2.6379883986720873e-07
Total Greek Strained Yogurt,Organic Whole Milk,0.0010457435928981707,0.13581890812250333,3.322475042994485,2,1.4852879564971058e-07
Bag of Organic Bananas && Organic Whole String Cheese,Organic Strawberries,0.0011585198627205224,0.2677725118483412,3.3172111772136237,3,3.5939576960173343e-07
Red Onion,Limes,0.002014594274553829,0.14861032331253546,3.3122401297546786,2,6.031483856262327e-07
Garlic,Limes,0.0016660130769211054,0.14857142857142858,3.3113732402986904,2,4.1237479362443057e-07
Orange Bell Pepper,Cucumber Kirby,0.0012431020650872863,0.10066417600664176,3.3081561877964374,2,1.5555662742813902e-07
Organic Blackberries,Organic Blueberries,0.0018556822579859696,0.10062543432939541,3.3054908714251585,2,3.4650938279989274e-07
Yellow Onions,Organic Garlic,0.0026963780875707737,0.11512365944407968,3.3002087511451887,2,8.370013613778374e-07
Organic Cilantro,Organic Yellow Onion,0.0025118351005887435,0.11687537268932618,3.2995135514369522,2,7.374036089563113e-07
Organic Carrot Bunch,Organic Garlic,0.0012994901999984622,0.1150703586019065,3.298680794974991,2,1.9431641248417292e-07
Red Peppers,Organic Zucchini,0.0019171965869799797,0.10739411342426418,3.2917067746733397,2,3.9474239473646905e-07
Organic Strawberries && Organic Baby Spinach,Organic Raspberries,0.0015199165455603316,0.1329596412556054,3.282994931637125,3,3.071562240229943e-07
Organic Extra Firm Tofu,Organic Garlic,0.0010431804958567535,0.114422265954456,3.2801021549543625,2,1.245172329499377e-07
No Salt Added Black Beans,Organic Avocado,0.0015865570686371757,0.18395245170876673,3.2799963846044724,2,4.6303836628064255e-07
Bag of Organic Bananas && Organic Blueberries,Organic Hass Avocado,0.0014173926639036482,0.21567862714508582,3.27371862031344,3,4.3329878545998355e-07
Pineapple Chunks,Organic Baby Spinach,0.001932575169228482,0.24672774869109948,3.2728672424547303,2,9.21490338899786e-07
Bag of Organic Bananas && Organic Grape Tomatoes,Organic Strawberries,0.0013943247905308944,0.26382153249272555,3.2682657765490046,3,5.129064219641262e-07
Organic White Onions,Limes,0.0011046948248507637,0.14644920149507307,3.26407285409353,2,1.7871937912281266e-07
Bag of Organic Bananas && Organic Lemon,Organic Strawberries,0.0018274881905303818,0.2633912079793129,3.2629348436766645,3,8.796510641649319e-07
Fresh Cauliflower,Organic Garlic,0.002504145809464492,0.11353864032539221,3.2547715752294453,2,7.119720013541231e-07
Organic Grape Tomatoes && Organic Baby Spinach,Organic Hass Avocado,0.0010431804958567535,0.2135362014690451,3.2411994091095684,3,2.3237554963427513e-07
Bag of Organic Bananas && Organic Cucumber,Organic Strawberries,0.0017429059881636179,0.26133743274404303,3.2374923286145494,3,7.938702816418471e-07
Organic Baby Broccoli,Organic Garlic,0.001114947213016432,0.11284046692607003,3.2347572882150626,2,1.4027280679603173e-07
Broccoli Crown,Organic Avocado,0.0024451945775118993,0.18109339407744876,3.229017457131706,2,1.0827531514590908e-06
Organic Baby Broccoli,Organic Zucchini,0.0010406173988153366,0.1053177691309987,3.2280653295440755,2,1.1404698721431443e-07
Organic Garlic,Limes,0.005041611880467406,0.14452608376193976,3.221210234674212,2,3.673542369205164e-06
Fresh Cauliflower,Organic Yellow Onion,0.0025143981976301607,0.11400348634514818,3.218437207526671,2,7.207526471373772e-07
Broccoli Crown,Large Lemon,0.0020966133798791756,0.15527714502657555,3.2135499662398437,2,6.825653587158496e-07
Bag of Organic Bananas && Organic Tomato Cluster,Organic Strawberries,0.0012123449005902814,0.25932017543859653,3.21250220384501,3,3.811436484254242e-07
Clementines,Strawberries,0.001055995981063839,0.13710482529118134,3.200230864602469,2,1.5288936271330037e-07
Organic Strawberries && Limes,Organic Hass Avocado,0.0011944032213003616,0.2104787714543812,3.1947916324012287,3,3.0026881646546935e-07
Grated Parmesan,Organic Garlic,0.001563489195264422,0.11042722664735699,3.165577792663209,2,2.699391858910644e-07
Organic AppleApple,Organic Strawberries,0.0012456651621287034,0.2555205047318612,3.1654312403203737,2,3.964864901811718e-07
Bag of Organic Bananas && Organic Grape Tomatoes,Organic Baby Spinach,0.0012610437443772058,0.23860329776915615,3.165095622009029,3,3.794344384163815e-07
"Organic Red Radish, Bunch",Limes,0.001179024639051859,0.14166923313828148,3.157536493379031,2,1.9693427341115751e-07
Cucumber Kirby && Strawberries,Banana,0.001199529415383196,0.4526112185686654,3.15453339213313,3,6.512490744651356e-07
Organic Red Onion,Organic Yellow Onion,0.002383680248517889,0.11144397843019771,3.1461796321618616,2,6.332170545562736e-07
Green Bell Pepper,Organic Garlic,0.0019351382662698992,0.10965867828612927,3.14354609179781,2,4.1064544411539054e-07
Organic Yellow Peaches,Organic Hass Avocado,0.0013199949763297988,0.20682730923694778,3.1393672261407906,2,3.6037316057469546e-07
Green Beans,Large Lemon,0.0013430628497025526,0.1515326778484673,3.1360560609279156,2,2.733373443503753e-07
Bag of Organic Bananas && Organic Small Bunch Celery,Organic Baby Spinach,0.0011303257952649346,0.23633440514469456,3.134998543805862,3,3.0194943939850825e-07
Organic Strawberries && Organic Baby Spinach,Organic Hass Avocado,0.0023606123751451352,0.20650224215246635,3.1344331342402425,3,1.1507318416186045e-06
Organic Zucchini && Organic Baby Spinach,Organic Avocado,0.001109821018933598,0.1755168220510742,3.1295834136325005,3,2.1618454257435288e-07
Red Peppers,Organic Yellow Onion,0.0019787109159739896,0.11083991385498923,3.129126259787671,2,4.339711698928716e-07
"YoKids Squeezers Organic Low-Fat Yogurt, Strawberry",Organic Strawberries,0.0014481498284006531,0.2523447967842787,3.126090033015072,2,5.292018436381042e-07
Organic Cucumber,Organic Hass Avocado,0.005297921584609115,0.20579450418160095,3.123690600294279,2,5.776234610927022e-06
Large Yellow Flesh Nectarine,Organic Strawberries,0.001114947213016432,0.25115473441108543,3.1113473390070556,2,3.122122807151861e-07
Organic Garlic && Organic Yellow Onion,Organic Hass Avocado,0.0014353343431935677,0.20475319926873858,3.1078849577612884,3,4.2182940364918094e-07
Bag of Organic Bananas && Organic Baby Spinach,Organic Yellow Onion,0.0016762654650867737,0.11008247769735735,3.107743047833362,3,3.093170013087773e-07
Organic Hothouse Cucumbers,Organic Hass Avocado,0.0014584022165663214,0.20452911574406904,3.1044836638225863,2,4.350205490249761e-07
Bag of Organic Bananas && Large Lemon,Organic Hass Avocado,0.0012354127739630351,0.20432386604493433,3.101368242648197,3,3.118482221442315e-07
Organic Bartlett Pear,Organic Strawberries,0.002739950737274864,0.25017552071144394,3.09921667403734,2,1.8781502025834059e-06
Organic Kiwi,Organic Strawberries,0.003852334853249879,0.2501664447403462,3.099104239371953,2,3.712591075867234e-06
Michigan Organic Kale,Organic Garlic,0.00228628256094404,0.10810810810810811,3.099096451337451,2,5.65090589024523e-07
Bag of Organic Bananas && Organic Baby Spinach,Organic Zucchini,0.001537858224850251,0.100993098804915,3.0955110753424466,3,2.388494785126644e-07
Organic Lacinato (Dinosaur) Kale,Organic Zucchini,0.001353315237868221,0.10024681982153028,3.072637088053225,2,1.835982544614499e-07
Bag of Organic Bananas && Organic Baby Spinach,Organic Raspberries,0.0018915656165658088,0.12422151153004544,3.067235958988787,3,4.4446711253142626e-07
Organic Broccoli,Organic Yellow Onion,0.00126616993846004,0.1086430613591379,3.0671068247794304,2,1.7417506897989697e-07
Yellow Onions,Large Lemon,0.003460181005913065,0.14773473407747867,3.0574554267202703,2,1.7688061940763945e-06
Yellow Bell Pepper,Large Lemon,0.0011559567656791053,0.14762684124386252,3.0552225223751694,2,1.9726430634952646e-07
Organic Tomato Cluster,Organic Yellow Onion,0.0022119527467429445,0.1081453634085213,3.0530562930481047,2,5.291265996428339e-07
Green Onions,Limes,0.0011687722508861907,0.13693693693693693,3.052062653913554,2,1.8705976875235948e-07
Frozen Organic Wild Blueberries,Organic Baby Spinach,0.002111991962127678,0.2298465829846583,3.0489369608055683,2,1.0252329929226615e-06
Organic Baby Broccoli,Organic Yellow Onion,0.0010662483692295073,0.10791180285343707,3.046462635215415,2,1.226833731029797e-07
Limes && Organic Baby Spinach,Organic Hass Avocado,0.001237975871004452,0.2005813953488372,3.0445624470718515,3,3.074078887966773e-07
Bag of Organic Bananas && Fresh Cauliflower,Organic Strawberries,0.0010970055337265125,0.24513172966781216,3.0367333373050713,3,2.9499670581866025e-07
Organic Strawberries && Organic Zucchini,Organic Baby Spinach,0.001055995981063839,0.2287617990005552,3.034547197248185,3,2.550985757653901e-07
Limes && Organic Cilantro,Organic Hass Avocado,0.0011251996011821003,0.19945479327578372,3.0274621055449282,3,2.5252455636422395e-07
Organic Strawberries,Organic Raspberries,0.009862797415372944,0.12218200292119134,3.0168770954820308,2,1.1885226581333982e-05
Organic Egg Whites,Organic Baby Spinach,0.001355878334909638,0.22742906276870165,3.0168683233509195,2,4.181069670042601e-07
Jalapeno Peppers,Large Lemon,0.0019658954307669044,0.1455960516324981,3.013194161498729,2,5.626915899568561e-07
Berry Medley,Organic Baby Spinach,0.0010124233313597486,0.22701149425287356,3.011329236952311,2,2.3268700904782796e-07
Organic Italian Parsley Bunch,Large Lemon,0.002770707901771869,0.14537385691231847,3.008595713765743,2,1.1160092632293302e-06
Organic Navel Orange,Organic Raspberries,0.001535295127808834,0.12182224933902785,3.007994180518305,2,2.8715101617951043e-07
Organic Whole Strawberries,Organic Baby Spinach,0.0021811955822459393,0.22657082002129925,3.00548365101897,2,1.0779365433907962e-06
Organic Black Beans,Limes,0.0015891201656785927,0.1348412353197042,3.0053534695052018,2,3.405149627227364e-07
Bag of Organic Bananas && Organic Gala Apples,Organic Strawberries,0.0013404997526611354,0.24235403151065799,3.0023227426169345,3,4.354955532625707e-07
Organic Red Bell Pepper,Organic Hass Avocado,0.0034550548118302306,0.19730679156908665,2.9948582575106544,2,2.35533083412012e-06
Seedless Red Grapes && Bag of Organic Bananas,Organic Strawberries,0.0010149864284011657,0.2405832320777643,2.9803857796671105,3,2.478482321604299e-07
Organic Strawberries && Organic Garlic,Organic Baby Spinach,0.0010688114662709245,0.22467672413793102,2.9803582875216303,3,2.5666124209602847e-07
Banana && Organic Zucchini,Organic Avocado,0.001025238816566834,0.16708437761069342,2.9792272372352664,3,1.756248339173538e-07
Shredded Parmesan,Organic Garlic,0.0011610829597619395,0.10387525796835588,2.977754851001319,2,1.4003565206848066e-07
Banana && Organic Whole Milk,Organic Avocado,0.0015506737100573365,0.16698868341153741,2.977520945069309,3,4.015391437518923e-07
Banana && Organic Baby Spinach,Large Lemon,0.0022375837171571154,0.14384577360355907,2.976971149413823,3,7.202042705706457e-07
Organic Garnet Sweet Potato (Yam),Organic Baby Spinach,0.0036344716047294265,0.22365930599369083,2.966862138289013,2,2.9544016235076985e-06
Organic Lemon,Limes,0.003644723992895095,0.13304640718562874,2.96535018010252,2,1.767390200579688e-06
Organic Milk,Organic Raspberries,0.0010072971372769145,0.12003665241295053,2.963904819243712,2,1.2179489201195573e-07
No Salt Added Black Beans,Organic Baby Spinach,0.0019223227810628138,0.22288261515601784,2.956559259858759,2,8.236236719003873e-07
Organic Tomato Cluster,Organic Hass Avocado,0.003977926608279316,0.19448621553884712,2.9520456135670643,2,3.0775304456803783e-06
Organic Garlic && Organic Baby Spinach,Organic Avocado,0.0010739376603537587,0.16554721453970764,2.9518185820716853,3,1.9093257178926833e-07
Bag of Organic Bananas && Organic Baby Carrots,Organic Strawberries,0.0011200734070992663,0.23827699018538714,2.9518156649456833,3,2.989338381113135e-07
Organic Bosc Pear,Organic Hass Avocado,0.0012149079976316983,0.19434194341943417,2.9498557520589204,2,2.868489888660456e-07
Organic Romaine Lettuce,Organic Garlic,0.0011508305715962712,0.10286368843069875,2.948756549030302,2,1.3623380092319578e-07
Bag of Organic Bananas && Organic Garlic,Organic Baby Spinach,0.001478906992897658,0.22217943781286098,2.947231544981679,3,4.85943288652753e-07
Organic Bartlett Pear,Organic Raspberries,0.0013071794911227134,0.11935408378188625,2.947051063208295,2,2.0394249782963636e-07
Honeycrisp Apple && Banana,Organic Avocado,0.001355878334909638,0.16515766468935372,2.94487264528794,3,3.036268514679703e-07
Organic Garnet Sweet Potato (Yam),Organic Hass Avocado,0.003152609360943015,0.194006309148265,2.9447612641271017,2,1.9282181881274127e-06
Green Onions,Large Lemon,0.0012123449005902814,0.14204204204204207,2.939641885679442,2,2.0877057499338552e-07
Cucumber Kirby,Large Lemon,0.004316255417746371,0.14184636118598382,2.9355921576381894,2,2.6426063375827772e-06
Bunched Cilantro,Organic Garlic,0.0014865962840219093,0.10223867442270404,2.9308394961088355,2,2.259442511488268e-07
Bag of Organic Bananas && Apple Honeycrisp Organic,Organic Strawberries,0.0016429452035483516,0.23635693215339235,2.928029661219359,3,6.379909261555622e-07
Organic Large Green Asparagus,Organic Strawberries,0.0014071402757379796,0.23582474226804123,2.921436802886362,2,4.669433083447477e-07
Organic Zucchini && Organic Baby Spinach,Organic Hass Avocado,0.0012149079976316983,0.1921361978111066,2.916375427349699,3,2.8359330516590404e-07
Apple Honeycrisp Organic,Organic Raspberries,0.0029757556650852356,0.11801179101443382,2.9139076197490286,2,1.045008780706552e-06
Bartlett Pears,Strawberries,0.0012533544532529546,0.12464950293143003,2.909505086282155,2,1.9581157825748847e-07
Bunched Cilantro,Large Lemon,0.0020427883420094167,0.1404900405429226,2.907522320599559,2,5.862627208829396e-07
Bag of Organic Bananas && Organic Whole Milk,Organic Strawberries,0.0017685369585777888,0.23437500000000003,2.903477150409602,3,7.330600719974005e-07
Organic Blueberries,Organic Strawberries,0.0071330990662637475,0.2343184305801128,2.902776358865903,2,1.1922380034575771e-05
Organic Garlic && Organic Baby Spinach,Organic Hass Avocado,0.0012405389680458692,0.19122876333465033,2.9026017624223397,3,2.942890062111063e-07
Organic Blackberries,Strawberries,0.002291408755026874,0.12425295343988879,2.9002490304177644,2,6.523968519606316e-07
Mango Chunks,Organic Baby Spinach,0.0012354127739630351,0.21790235081374323,2.8904955758545614,2,3.3257231285634813e-07
Yellow Bell Pepper,Organic Avocado,0.0012687330355014572,0.16202945990180034,2.8890946423411683,2,2.608161506086767e-07
Cucumber Kirby,Organic Avocado,0.004926272513603638,0.16189353099730458,2.8866709382199796,2,3.928858255396483e-06
Organic Strawberries && Organic Grape Tomatoes,Organic Baby Spinach,0.001025238816566834,0.21727322107550245,2.8821501095563207,3,2.2837906159595054e-07
Organic Raspberries,Organic Hass Avocado,0.007679038736085587,0.18960825264223782,2.878004535991558,2,1.1180750407396211e-05
Organic Kiwi,Organic Hass Avocado,0.00291936753017406,0.18958055925432757,2.877584186692875,2,1.615739516999201e-06
Red Vine Tomato,Organic Avocado,0.0027783971928961202,0.1611177170035672,2.872837651025673,2,1.2437467601454305e-06
Jalapeno Peppers,Organic Yellow Onion,0.0013738200141995575,0.10174639331814729,2.8724066998737423,2,1.9203425346214615e-07
Organic Strawberries && Large Lemon,Organic Baby Spinach,0.0010765007573951756,0.21638330757341573,2.870345321626916,3,2.5075663569417947e-07
Bing Cherries,Organic Strawberries,0.0010739376603537587,0.23161967938087344,2.869343772448273,2,2.671367270307563e-07
Organic Navel Orange,Organic Hass Avocado,0.002378554054435055,0.1887329672564572,2.864718852085611,2,1.0677604217610005e-06
Cantaloupe,Organic Strawberries,0.001748032182246452,0.23110809894950862,2.863006227517865,2,7.061777227839572e-07
Bag of Organic Bananas && Organic Whole Milk,Organic Hass Avocado,0.0014225188579864822,0.18851902173913043,2.8614714397987453,3,3.814795330287286e-07
Bunched Cilantro,Organic Avocado,0.0023298552106481305,0.16023268112109995,2.857056863828916,2,8.697790939624676e-07
Limes && Strawberries,Banana,0.0010175495254425829,0.4097007223942209,2.855463047647733,3,4.242070109196956e-07
Organic Bell Pepper,Organic Hass Avocado,0.0013148687822469648,0.18811881188118812,2.8553967791737156,2,3.252348354061852e-07
Organic Navel Orange,Bag of Organic Bananas,0.004098392169225919,0.32519829164124464,2.850722112896994,2,5.462296639833833e-06
Organic Roasted Turkey Breast,Organic Hass Avocado,0.0016660130769211054,0.1877527440785673,2.8498403501589347,2,5.211264361949403e-07
Boneless Skinless Chicken Breasts,Organic Avocado,0.0025502815562099997,0.1597880199132809,2.8491282543405823,2,1.0392510576305082e-06
Organic Whole String Cheese,Organic Raspberries,0.0020427883420094167,0.11525668835864063,2.845879547698799,2,4.809643406462641e-07
Organic Garlic,Large Lemon,0.004785302176325698,0.13717854518736225,2.838989016575692,2,3.14126754498909e-06
Banana && Yellow Onions,Organic Avocado,0.0010790638544365928,0.15916824196597354,2.8380771951807717,3,1.8533212688907568e-07
Organic Baby Kale,Organic Baby Spinach,0.0012097818035488642,0.213768115942029,2.8356545538940034,2,3.1286503159303847e-07
Organic Beef Hot Dogs,Organic Strawberries,0.0012123449005902814,0.22861285645239246,2.8320947413307382,2,3.36010640274516e-07
Honeycrisp Apple && Banana,Large Lemon,0.0011226365041406832,0.13674679987511706,2.830053798624897,3,1.7234373136059813e-07
Limes,Organic Avocado,0.00710490499880816,0.15835475578406172,2.8235721874420285,2,7.993696613348827e-06
Yellow Onions,Limes,0.0029655032769195675,0.1266141387612169,2.821987208232223,2,1.1134712854050934e-06
Feta Cheese Crumbles,Large Lemon,0.0014097033727793968,0.13610492452363276,2.8167698184632344,2,2.7047636218116405e-07
Organic Grade A Free Range Large Brown Eggs,Organic Hass Avocado,0.0022350206201156983,0.18537414965986393,2.8137364072613167,2,9.260026731042809e-07
Bag of Organic Bananas && Large Lemon,Organic Baby Spinach,0.0012815485207085424,0.21195421788893598,2.811593022304571,3,3.481065305066243e-07
Organic Jalapeno Pepper,Organic Hass Avocado,0.0012405389680458692,0.18522770761576732,2.8115136091431085,2,2.8505375993888637e-07
Frozen Organic Wild Blueberries,Organic Hass Avocado,0.0017018964355009446,0.18521617852161787,2.811338612618455,2,5.364696738748746e-07
Organic D'Anjou Pears,Organic Hass Avocado,0.002591291108872673,0.184388108699617,2.7987695990305657,2,1.2381273566738492e-06
Feta Cheese Crumbles,Organic Baby Spinach,0.0021837586792873565,0.21083890126206384,2.796798240313409,2,1.0054489675568314e-06
Bag of Organic Bananas && Organic Large Extra Fancy Fuji Apple,Organic Strawberries,0.0015455475159745023,0.2247484159522922,2.784221398648462,3,5.368603898074459e-07
Large Lemon,Organic Avocado,0.007540631495849064,0.15605771270952684,2.7826143588848784,2,8.873616853061406e-06
Organic Whole String Cheese,Organic Strawberries,0.0039804897053207335,0.22458423716558207,2.7821875240637373,2,3.5583796458188313e-06
Bag of Organic Bananas && Organic Small Bunch Celery,Organic Strawberries,0.0010739376603537587,0.22454448017148984,2.78169500769503,3,2.589766019285306e-07
Bag of Organic Bananas && Limes,Organic Baby Spinach,0.001355878334909638,0.2095049504950495,2.7791032554907873,3,3.851551703967956e-07
Organic Snipped Green Beans,Organic Strawberries,0.0011944032213003616,0.22414622414622415,2.776761344679043,2,3.1976679156062974e-07
Organic Extra Firm Tofu,Limes,0.0011354519893477686,0.12454315434354793,2.7758289229704802,2,1.6056741369424115e-07
Organic Sour Cream,Limes,0.001050869786981005,0.12435547467394603,2.77164590176887,2,1.3732914672966216e-07
Red Onion,Large Lemon,0.0018146727053232963,0.13386273397617698,2.770366393433449,2,4.4081493957862034e-07
Organic Honey Sweet Whole Wheat Bread,Bag of Organic Bananas,0.0010944424366850954,0.3158284023668639,2.768584687097289,2,3.7830060174685516e-07
Organic Romaine,Organic Avocado,0.0011841508331346933,0.15524193548387097,2.76806850028969,2,2.1768229044807722e-07
Organic Italian Parsley Bunch,Limes,0.0023657385692279695,0.12412587412587413,2.7665285442920404,2,6.946976353727776e-07
Organic Strawberries && Banana,Organic Raspberries,0.00189925490769006,0.1118659420289855,2.7621563749404965,3,4.0351938110644936e-07
Organic Broccoli,Organic Hass Avocado,0.002111991962127678,0.18121838574884538,2.7506573628645064,2,8.083264305317223e-07
Ground Turkey Breast,Organic Avocado,0.0012994901999984622,0.15424399148159415,2.75027448510207,2,2.6046793836485117e-07
Organic Strawberries && Organic Fuji Apple,Banana,0.0011508305715962712,0.3945518453427065,2.749880957430339,3,5.225488058257904e-07
Organic Shredded Carrots,Organic Baby Spinach,0.0012841116177499596,0.20719602977667492,2.7484752007840014,2,3.4165436975477646e-07
Organic Strawberries && Banana,Organic Whole Milk,0.0019043811017728943,0.11216787439613526,2.743910759249819,3,4.0679557124498474e-07
Organic Roasted Turkey Breast,Organic Strawberries,0.0019633323337254873,0.22125938763720393,2.7409987256245008,2,8.528827761789161e-07
Organic Strawberries && Cucumber Kirby,Banana,0.0014250819550278993,0.3932107496463932,2.7405340146624493,3,7.985554240959362e-07
Unsalted Butter,Organic Whole Milk,0.0012354127739630351,0.11196283391405343,2.738894948903987,2,1.7088268432944065e-07
Organic Strawberries && Organic Yellow Onion,Organic Baby Spinach,0.0010483066899395878,0.20625315179021686,2.735967833891217,3,2.2666126511063386e-07
Seedless Red Grapes,Strawberries,0.002957813985795316,0.11713357693869265,2.734072177287571,2,1.0247622579222085e-06
Bag of Organic Bananas && Organic Zucchini,Organic Strawberries,0.0014609653136077386,0.2205029013539652,2.731627245569111,3,4.7064572499498106e-07
Organic Red Onion,Large Lemon,0.0028194067455587935,0.13181545835829836,2.7279968451551655,2,1.0478082488427404e-06
Asparagus,Large Lemon,0.0029142413360912257,0.13176497856066752,2.72695213666349,2,1.1190539478949372e-06
Organic Bartlett Pear,Organic Hass Avocado,0.0019633323337254873,0.179265153288088,2.721009856473988,2,6.910086990712398e-07
Michigan Organic Kale,Large Lemon,0.0027783971928961202,0.13137801478608654,2.7189436984317856,2,1.014171397680094e-06
Organic Strawberries && Banana,Organic Avocado,0.0025759125266241706,0.15172101449275363,2.7052881023441024,3,1.0067182928054672e-06
Red Onion,Organic Avocado,0.0020556038272165024,0.15163546984307053,2.7037627834963436,2,6.407367535947514e-07
Honeycrisp Apple && Organic Baby Spinach,Banana,0.0011713353479276079,0.38761662425784565,2.701545022313211,3,5.318202792775601e-07
